2025-05-14 16:23 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(3fa85f64-5717-4562-b3fc-2c963f66afa6) is not present in table "category".

2025-05-14 16:23 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(3fa85f64-5717-4562-b3fc-2c963f66afa6) is not present in table "category".

2025-05-14 16:24 - WARNING - Product not found
2025-05-14 16:24 - WARNING - insert or update on table "product" violates foreign key constraint "product_category_id_fkey"
DETAIL:  Key (category_id)=(3fa85f64-5717-4562-b3fc-2c963f66afa6) is not present in table "category".

2025-05-14 16:25 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(3fa85f64-5717-4562-b3fc-2c963f66afa6) is not present in table "category".

2025-05-14 16:38 - WARNING - insert or update on table "product" violates foreign key constraint "product_category_id_fkey"
DETAIL:  Key (category_id)=(3fa85f64-5717-4562-b3fc-2c963f66afa6) is not present in table "category".

2025-05-14 16:41 - WARNING - insert or update on table "product" violates foreign key constraint "product_category_id_fkey"
DETAIL:  Key (category_id)=(3fa85f64-5717-4562-b3fc-2c963f66afa6) is not present in table "category".

2025-05-14 17:12 - WARNING - 'User' object has no attribute 'uuid' in app.services.product_service
2025-05-16 15:07 - WARNING - -------------
2025-05-16 15:45 - WARNING - 1
2025-05-16 15:45 - WARNING - 2
2025-05-16 15:45 - WARNING - 3
2025-05-16 15:45 - WARNING - 4
2025-05-16 15:45 - WARNING - 5
2025-05-16 15:45 - WARNING - 1
2025-05-16 15:45 - WARNING - 2
2025-05-16 15:45 - WARNING - 3
2025-05-16 15:45 - WARNING - 4
2025-05-16 15:45 - WARNING - 5
2025-05-16 15:46 - WARNING - 1
2025-05-16 15:46 - WARNING - 2
2025-05-16 15:46 - WARNING - 3
2025-05-16 15:46 - WARNING - 4
2025-05-16 15:46 - WARNING - 5
2025-05-16 15:46 - WARNING - 1
2025-05-16 15:46 - WARNING - 2
2025-05-16 15:46 - WARNING - 3
2025-05-16 15:46 - WARNING - 4
2025-05-16 15:46 - WARNING - 5
2025-05-16 15:47 - WARNING - 1
2025-05-16 15:47 - WARNING - 2
2025-05-16 15:47 - WARNING - 3
2025-05-16 15:47 - WARNING - 4
2025-05-16 15:47 - WARNING - 5
2025-05-16 15:47 - WARNING - 1
2025-05-16 15:47 - WARNING - 2
2025-05-16 15:47 - WARNING - 3
2025-05-16 15:47 - WARNING - 4
2025-05-16 15:47 - WARNING - 5
2025-05-16 15:50 - WARNING - 1
2025-05-16 15:50 - WARNING - 2
2025-05-16 15:50 - WARNING - 3
2025-05-16 15:50 - WARNING - 4
2025-05-16 15:50 - WARNING - 5
2025-05-16 16:02 - WARNING - 1
2025-05-16 16:02 - WARNING - 2
2025-05-16 16:02 - WARNING - 3
2025-05-16 16:02 - WARNING - 4
2025-05-16 16:02 - WARNING - 5
2025-05-16 16:05 - WARNING - 1
2025-05-16 16:05 - WARNING - 2
2025-05-16 16:05 - WARNING - 3
2025-05-16 16:05 - WARNING - 4
2025-05-16 16:05 - WARNING - 5
2025-05-16 16:31 - WARNING - 11
2025-05-16 16:33 - WARNING - 11
2025-05-16 16:33 - WARNING - 11
2025-05-16 16:55 - WARNING - 11
2025-05-16 16:55 - WARNING - 11
2025-05-16 16:56 - WARNING - 11
2025-05-16 16:56 - WARNING - 11
2025-05-16 17:18 - WARNING - 11
2025-05-16 17:18 - WARNING - 11
2025-05-16 17:20 - WARNING - 11
2025-05-16 17:20 - WARNING - 11
2025-05-16 17:21 - WARNING - 11
2025-05-16 17:21 - WARNING - 11
2025-05-16 17:21 - WARNING - 11
2025-05-16 17:21 - WARNING - 11
2025-05-16 17:21 - WARNING - 11
2025-05-16 17:21 - WARNING - 11
2025-05-16 17:22 - WARNING - 11
2025-05-16 17:22 - WARNING - 11
2025-05-16 17:22 - WARNING - 11
2025-05-16 17:22 - WARNING - 11
2025-05-16 17:24 - WARNING - 11
2025-05-16 17:24 - WARNING - 11
2025-05-16 17:24 - WARNING - 11
2025-05-16 17:24 - WARNING - 11
2025-05-16 17:34 - WARNING - 11
2025-05-16 17:34 - WARNING - 11
2025-05-16 17:34 - WARNING - 11
2025-05-16 17:34 - WARNING - 11
2025-05-16 17:34 - WARNING - 11
2025-05-16 17:34 - WARNING - 11
2025-05-16 17:35 - WARNING - 11
2025-05-16 17:35 - WARNING - 11
2025-05-16 17:35 - WARNING - 11
2025-05-16 17:35 - WARNING - 11
2025-05-16 17:35 - WARNING - 11
2025-05-16 17:35 - WARNING - 11
2025-05-16 17:41 - WARNING - 11
2025-05-16 17:41 - WARNING - 11
2025-05-18 20:03 - WARNING - Category not found
2025-05-18 22:57 - WARNING - Category not found
2025-05-18 22:59 - WARNING - Category not found
2025-05-18 22:59 - WARNING - Category not found
2025-05-18 23:00 - WARNING - Category not found
2025-05-18 23:00 - WARNING - Category not found
2025-05-18 23:05 - WARNING - Category not found
2025-05-18 23:23 - WARNING - Category not found
2025-05-18 23:33 - WARNING - Category not found
2025-05-18 23:33 - WARNING - Category not found
2025-05-18 23:34 - WARNING - Category not found
2025-05-18 23:36 - WARNING - Category not found
2025-05-18 23:37 - WARNING - Category not found
2025-05-18 23:37 - WARNING - Category not found
2025-05-18 23:37 - WARNING - Category not found
2025-05-18 23:46 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(3fa85f64-5717-4562-b3fc-2c963f66afa6) is not present in table "category".

2025-05-19 11:16 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 11:16 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 11:17 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 11:19 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(62c3e875-ceac-41a8-bd90-5744739d07d4) is not present in table "category".

2025-05-19 11:20 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(62c3e875-ceac-41a8-bd90-5744739d07d4) is not present in table "category".

2025-05-19 11:20 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(62c3e875-ceac-41a8-bd90-5744739d07d4) is not present in table "category".

2025-05-19 11:32 - WARNING - Category not found
2025-05-19 11:32 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(admin 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 11:34 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 12:08 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 12:09 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 12:10 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 12:11 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 12:18 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 12:19 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 12:30 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(string, 29bde6c6-269c-42c1-9ea3-14a1cc2d39d6) already exists.

2025-05-19 12:33 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 12:33 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 12:34 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 12:42 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 12:42 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 2, 29bde6c6-269c-42c1-9ea3-14a1cc2d39d6) already exists.

2025-05-19 12:43 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 12:48 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 13:11 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 13:11 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 13:11 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 13:14 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 13:20 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(3fa85f64-5717-4562-b3fc-2c963f66afa6) is not present in table "category".

2025-05-19 13:21 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 2, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 13:21 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 13:25 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(bba69ac1-db1d-415a-8f89-6a65e01a32d8) is not present in table "category".

2025-05-19 13:25 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 13:27 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(bba69ac1-db1d-415a-8f89-6a65e01a32d8) is not present in table "category".

2025-05-19 13:27 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 13:28 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 3, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 13:28 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 13:28 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(bba69ac1-db1d-415a-8f89-6a65e01a32d8) is not present in table "category".

2025-05-19 13:28 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 13:32 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(bba69ac1-db1d-415a-8f89-6a65e01a32d8) is not present in table "category".

2025-05-19 13:32 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 13:32 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(bba69ac1-db1d-415a-8f89-6a65e01a32d8) is not present in table "category".

2025-05-19 13:32 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 15:46 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(2927ee42-f745-4525-8c03-f40c74e5116f) is not present in table "category".

2025-05-19 15:48 - WARNING - Category not found
2025-05-19 15:49 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(93f73733-8e40-481d-b405-09c3afec38e8) is not present in table "category".

2025-05-19 15:50 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(dfdd8912-0273-4d47-9337-bfcefa511d71) is not present in table "category".

2025-05-19 15:50 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(6121108e-56f4-4081-a714-eb518a5789e1) is not present in table "category".

2025-05-19 15:52 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(02a5b846-0be9-44c8-8beb-c24740bf4c56) is not present in table "category".

2025-05-19 15:52 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 15:55 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(4702b605-15ac-4345-8c17-ce3d554da903) is not present in table "category".

2025-05-19 15:55 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 15:57 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(37a32da7-f992-4285-83d5-abf5fa126696) is not present in table "category".

2025-05-19 15:57 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 16:02 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(c166ae0b-5d74-4e28-a319-a28ade9dc07f) is not present in table "category".

2025-05-19 16:02 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 16:02 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(bc8fdd76-d7da-476c-a41d-79bfddb0670e) is not present in table "category".

2025-05-19 16:03 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 16:07 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(bdf63b1e-9257-469b-8bd9-df0ec155ae2e) is not present in table "category".

2025-05-19 16:07 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 16:11 - WARNING - Category not found
2025-05-19 16:16 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(f58b6fe4-1ab2-420a-9954-22c7c965c424) is not present in table "category".

2025-05-19 16:16 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 16:17 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(5d8844c4-ad25-4100-82b6-609c6cbc2c28) is not present in table "category".

2025-05-19 16:17 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 16:21 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(95299fb8-607f-4038-bacf-a2b89d04cbe9) is not present in table "category".

2025-05-19 16:21 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 16:21 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(df2875e5-1e8e-47ab-bdc4-2ad045bff7e5) is not present in table "category".

2025-05-19 16:21 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 16:23 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(c29c4019-6b7b-40e0-9728-f7fc63757b46) is not present in table "category".

2025-05-19 16:23 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 16:24 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(399d59d0-eb56-46d1-8447-ddaa0ecd1284) is not present in table "category".

2025-05-19 16:24 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 16:24 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(de1de7fe-0632-4d3d-aa19-59c6ddc08bf9) is not present in table "category".

2025-05-19 16:24 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 16:25 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(8c08fa61-0125-41e6-a749-4f1fc7f3795c) is not present in table "category".

2025-05-19 16:25 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 16:27 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(de3b5ac7-1856-4548-b226-7e51d01a18f8) is not present in table "category".

2025-05-19 16:27 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 16:29 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(e934769e-c1ad-46ab-8393-0936cacb4f6d) is not present in table "category".

2025-05-19 16:29 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 16:32 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(8c7c4d9f-f043-4d9b-b8d5-29a2afa30b26) is not present in table "category".

2025-05-19 16:32 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 16:33 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(902af899-a5c7-4cfa-8674-4b4e6f9d1378) is not present in table "category".

2025-05-19 16:33 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 16:34 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(4a51016d-4f02-496c-b398-a3b55ea656f4) is not present in table "category".

2025-05-19 16:34 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 16:35 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(d8da169d-6b37-4d7e-99df-7caaa3c4d662) is not present in table "category".

2025-05-19 16:35 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 16:40 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(3c77f06a-38b6-4dfc-89cf-d4a059026360) is not present in table "category".

2025-05-19 16:40 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 16:42 - WARNING - insert or update on table "category" violates foreign key constraint "category_parent_id_fkey"
DETAIL:  Key (parent_id)=(7918326f-8e71-4903-9b7e-e875d82754c8) is not present in table "category".

2025-05-19 16:42 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(category 1, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 17:23 - WARNING - Category not found
2025-05-19 17:49 - WARNING - Category not found
2025-05-19 17:57 - WARNING - Category with ID bd2ebbd0-b6b1-44aa-a019-737eda85b442 not found
2025-05-19 18:08 - WARNING - Category with ID c44af3e2-df93-4701-b5f1-9957b2d0aa84 not found
2025-05-19 18:10 - WARNING - Category with ID 153a3048-b568-44e4-afec-4d050ff51113 not found
2025-05-19 18:11 - WARNING - Category with ID 5b518120-85dd-4195-a6b6-4f98098ee81c not found
2025-05-19 18:11 - WARNING - Category with ID ad3c9d88-6e40-4ae7-a174-dff4002e0c68 not found
2025-05-19 18:16 - WARNING - Category with ID 3fa85f64-5717-4562-b3fc-2c963f66afa6 not found
2025-05-19 18:18 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(string, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 18:31 - WARNING - CategoryService.get_nested_categories() missing 1 required positional argument: 'user_id' in app.services.category_service
2025-05-19 18:35 - WARNING - CategoryService.get_nested_categories() missing 1 required positional argument: 'user_id' in app.services.category_service
2025-05-19 18:39 - WARNING - duplicate key value violates unique constraint "uq_category_name_user"
DETAIL:  Key (name, user_id)=(string, dda69ac1-db1d-415a-8f89-6e65e01a32d3) already exists.

2025-05-19 18:40 - WARNING - Category with ID 59dd0987-9e09-42a1-9f15-2897ae75c99a not found
2025-05-19 18:43 - WARNING - Category with ID 00f83641-2701-4489-8715-067bb9bd340e not found
2025-05-19 18:43 - WARNING - Category with ID e3fb22d0-5a12-4ae4-b44a-2c5be746ccd7 not found
